Price,Miles,Trim,Year,Vin
199995,4604,Turbo-S,2019,WP0AD2A90KS140350
339991,622,Turbo-S,2018,WP0AD2A99JS156755
154900,3619,Turbo-S,2014,WP0AD2A90ES166984
46500,57896,Carrera-4,2007,WP0CB29997S776288
42983,100328,Carrera-4,2007,WP0AB29917S731336
46680,97323,Carrera-4,2009,WP0AB29969S722442
36995,147265,Carrera-4,2007,WP0AB29957S732988
79455,62057,Carrera-4,2015,WP0AB2A93FS124123
31900,82722,Carrera-4,2003,WP0AA29903S620712
145955,1003,Carrera-4,2020,WP0AB2A96LS228259
97484,48528,Carrera-4,2016,WP0CB2A90GS154612
89900,15575,Carrera-4,2014,WP0CB2A95ES154716
83900,31421,Carrera-4,2013,WP0AB2A90DS121273
79987,64742,Carrera-4,2013,WP0AB2A92DS121193
44900,52000,Carrera-4,2004,WP0AA299X4S621268
137440,8198,Carrera-4,2020,WP0AB2A94LS228146
127900,9161,Carrera-4,2018,WP0AB2A99JS123082
157399,1545,Carrera-4,2020,WP0CB2A99LS262463
153981,2514,Carrera-4,2020,WP0AB2A96LS227158
120990,14522,Carrera-4,2018,WP0CB2A90JS147747
52900,40224,Carrera-4,2007,WP0CB29947S777445
164988,3898,Carrera-4,2020,WP0AB2A96LS227435
131000,27004,Carrera-4,2017,WP0CB2A90HS156393
86900,29732,Carrera-4,2014,WP0CB2A90ES154106
149000,9109,Carrera-4,2017,WP0CB2A9XHS154327
69900,34656,Carrera-4,2007,WP0AB29977S732605
143900,12374,Carrera-4,2017,WP0CB2A9XHS155378
68850,59622,Carrera-4,2009,WP0AB29909S722582
54960,46558,Carrera-4,2006,WP0CB299X6S767484
133999,3100,Carrera-4,2019,WP0AB2A9XKS114750
159990,5941,Carrera-4,2020,WP0AB2A9XLS225784
146499,6801,Carrera-4,2020,WP0AB2A90LS228757
179990,3602,Carrera-4,2020,WP0AB2A91LS225544
125990,12991,Carrera-4,2019,WP0AB2A90KS114465
130800,12548,Carrera-4,2017,WP0CB2A91HS154362
54900,61752,Carrera-4,2008,WP0CB29918S775282
41995,58164,Carrera-4,2004,WP0CA29914S651154
119699,4205,Carrera-4,2018,WP0AB2A90JS123486
135955,14930,Carrera-4,2019,WP0AB2A92KS115228
94984,7465,Carrera-4,2015,WP0CB2A93FS143148
125788,11756,Carrera-4,2017,WP0CB2A99HS154710
122500,10731,Carrera-4,2017,WP0CB2A95HS154476
69000,13662,Carrera-4,2008,WP0AB29988S730427
115897,33009,Carrera-4,2017,WP0CB2A93HS155173
133991,14051,Carrera-4,2017,WP0CB2A91HS154443
134991,8263,Carrera-4,2018,WP0CB2A94JS147587
159100,8904,Carrera-4,2020,WP0AB2A90LS225616
52850,42293,Carrera-4,2003,WP0AA29953S622312
45900,54946,Carrera-4,2004,WP0CA29934S652516
79900,25828,Carrera-4,2012,WP0AB2A96CS720936
48995,55091,Carrera-4,2005,WP0CA29945S650226
109990,33108,Carrera-4,2017,WP0AB2A93HS123623
114772,9529,Carrera-4,2017,WP0AB2A94HS122982
48977,45698,Carrera-4,2007,WP0CB29987S775231
82900,43384,Carrera-4,2013,WP0AB2A92DS121484
63900,48118,Carrera-4,2009,WP0CB29979S756012
110000,11718,Carrera-4,2017,WP0AB2A91HS125175
154900,7675,Carrera-4,2020,WP0AB2A91LS228413
169000,740,Carrera-4,2021,WP0AB2A93MS221142
59991,54592,Carrera-4,2008,WP0CB299X8S777208
48888,51844,Carrera-4,2004,WP0CA29944S653092
64300,34201,Carrera-4,2008,WP0CB299X8S776463
143990,1535,Carrera-4,2020,WP0AB2A97LS225550
161900,2113,Carrera-4,2020,WP0AB2A91LS227035
64999,67980,Carrera-4,2011,WP0CB2A98BS754402
39999,84012,Carrera-4,2004,WP0AA29974S620997
47500,83750,Carrera-4,2003,WP0AA29943S621801
159981,2566,Carrera-4,2020,WP0CB2A99LS262284
99688,26065,Carrera-4,2017,WP0AB2A99HS123352
99991,35750,Carrera-4,2015,WP0CB2A93FS154456
92900,44538,Carrera-4,2017,WP0AB2A92HS123936
55997,21793,Carrera-4,2005,WP0CA29945S650128
59990,61754,Carrera-4,2009,WP0CB29939S755083
149000,1152,Carrera-4,2020,WP0AB2A94LS228776
89995,17795,Carrera-4,2015,WP0AB2A9XFS124247
163788,1788,Carrera-4,2020,WP0CB2A95LS264615
94900,40256,Carrera-4,2015,WP0CB2A96FS155150
109900,18666,Carrera-4,2017,WP0AB2A94HS124313
84500,16935,Carrera-4,2009,WP0AB299X9S722069
127995,19602,Carrera-4,2017,WP0AB2A9XHS124493
79995,23381,Carrera-4,2010,WP0CB2A95AS754551
129900,19351,Carrera-4,2017,WP0AB2A93HS122889
129995,15192,Carrera-4,2019,WP0AB2A94KS115229
87995,22438,Carrera-4,2014,WP0CB2A94ES155615
49990,18008,Carrera-4,2004,WP0CA299X4S651847
59900,8792,Carrera-4,2004,WP0CA29924S652068
149895,3149,Carrera-4,2020,WP0AB2A9XLS225462
173900,9499,Carrera-4,2020,WP0CB2A93LS263219
169800,4249,Carrera-4,2020,WP0AB2A93LS227912
74990,64708,Carrera-4,2014,WP0AB2A97ES121028
85996,31859,Carrera-4,2013,WP0AB2A94DS121096
129900,11197,Carrera-4,2019,WP0AB2A95KS114462
152700,14123,Carrera-4,2020,WP0AB2A9XLS227745
161981,7118,Carrera-4,2020,WP0CB2A94LS262709
159000,1597,Carrera-4,2019,WP0CB2A92KS136802
47997,42314,Carrera-4,2004,WP0CA29914S650134
89480,18607,Carrera-4,2013,WP0AB2A98DS122087
129999,4125,Carrera-4,2018,WP0AB2A97JS122593
129998,21134,Carrera-4,2018,WP0AB2A93JS123191
165250,13259,Carrera-4,2020,WP0AB2A99LS227512
164999,10233,Carrera-4,2020,WP0CB2A9XLS263153
159988,3228,Carrera-4,2020,WP0AB2A99LS227347
139991,13617,Carrera-4,2019,WP0AB2A97KS115080
59900,52351,Carrera-4,2008,WP0AB299X8S730574
128451,19519,Carrera-4,2017,WP0CB2A99HS155923
99000,29405,Carrera-4,2017,WP0AB2A99HS123240
109990,40521,Carrera-4,2018,WP0AB2A98JS123462
55990,54663,Carrera-4,2010,WP0CB2A98AS754186
151900,6697,Carrera-4,2020,WP0AB2A98LS229767
83389,41552,Carrera-4,2013,WP0AB2A93DS121171
67995,28522,Carrera-4,2011,WP0CB2A99BS754571
139998,3898,Carrera-4,2019,WP0AB2A98KS115427
176990,2970,Carrera-4,2020,WP0CB2A94LS264203
89998,28703,Carrera-4,2014,WP0AB2A94ES120564
39984,53950,Carrera-4,2004,WP0CA29974S651319
97920,15630,Carrera-4,2014,WP0CB2A9XES155294
144900,7986,Carrera-4,2020,WP0AB2A90LS229021
157990,4699,Carrera-4,2020,WP0CB2A9XLS264416
134900,6918,Carrera-4,2017,WP0CB2A95HS154333
135000,1847,Carrera-4,2017,WP0AB2A95HS122795
162000,8163,Carrera-4,2020,WP0AB2A95LS225336
79758,41563,Carrera-4,2009,WP0CB29919S756071
99955,42113,Carrera-4,2018,WP0AB2A96JS122956
135991,5748,Carrera-4,2017,WP0CB2A91HS154653
163898,3348,Carrera-4,2020,WP0AB2A98LS228439
119999,8479,Carrera-4,2018,WP0AB2A96JS122505
168955,15572,Carrera-4,2020,WP0CB2A90LS263730
113991,8863,Carrera-4,2016,WP0CB2A91GS154389
136900,4344,Carrera-4,2019,WP0AB2A94KS115442
49985,39071,Carrera-4,2002,WP0AA29932S622789
137495,12619,Carrera-4,2019,WP0AB2A94KS115165
64900,18357,Carrera-4,2004,WP0AA29914S621353
129991,10299,Targa-4S,2016,WP0BB2A91GS136387
129898,11065,Targa-4S,2015,WP0BB2A90FS135245
150000,9790,Targa-4S,2019,WP0BB2A93KS125674
149995,9771,Targa-4S,2019,WP0BB2A96KS125166
187995,1710,Targa-4S,2021,WP0BB2A93MS235126
113991,25579,Targa-4S,2015,WP0BB2A93FS135529
151950,6188,Targa-4S,2018,WP0BB2A98JS134790
159910,16566,Targa-4S,2019,WP0BB2A98KS125153
129950,2860,Targa-4S,2015,WP0BB2A93FS135272
214900,1688,Targa-4S,2021,WP0BB2A93MS235191
144800,20354,Targa-4S,2017,WP0BB2A99HS136803
141888,35826,Targa-4S,2019,WP0BB2A99KS125100
159991,10909,Targa-4S,2017,WP0BB2A90HS136916
129999,43100,Targa-4S,2017,WP0BB2A90HS137077
129991,30605,Targa-4S,2016,WP0BB2A99GS136122
137991,11846,Targa-4S,2016,WP0BB2A92GS136074
149995,9716,Targa-4S,2017,WP0BB2A97HS136380
138888,18230,Targa-4S,2018,WP0BB2A91JS134579
99900,13806,Targa-4S,2012,WP0BB2A90CS733072
139995,13652,Targa-4S,2016,WP0BB2A97GS136779
144990,18500,Targa-4S,2017,WP0BB2A99HS136624
99000,18510,Targa-4S,2012,WP0BB2A97CS733151
144800,18860,Targa-4S,2016,WP0BB2A93GS136472
52991,85368,Targa-4S,2008,WP0BB29918S755089
144777,16955,Targa-4S,2017,WP0BB2A9XHS136499
114723,29450,Targa-4S,2014,WP0BB2A90ES133252
89900,25970,Targa-4S,2009,WP0BB29939S733113
74900,57068,Targa-4S,2011,WP0BB2A94BS733090
154900,9099,Targa-4S,2017,WP0BB2A93HS136537
139899,4256,Targa-4S,2017,WP0BB2A98HS137120
129991,10299,Targa,2016,WP0BB2A91GS136387
129898,11065,Targa,2015,WP0BB2A90FS135245
150000,9790,Targa,2019,WP0BB2A93KS125674
149995,9771,Targa,2019,WP0BB2A96KS125166
187995,1710,Targa,2021,WP0BB2A93MS235126
113991,25579,Targa,2015,WP0BB2A93FS135529
151950,6188,Targa,2018,WP0BB2A98JS134790
159910,16566,Targa,2019,WP0BB2A98KS125153
129950,2860,Targa,2015,WP0BB2A93FS135272
214900,1688,Targa,2021,WP0BB2A93MS235191
144800,20354,Targa,2017,WP0BB2A99HS136803
141888,35826,Targa,2019,WP0BB2A99KS125100
159991,10909,Targa,2017,WP0BB2A90HS136916
129999,43100,Targa,2017,WP0BB2A90HS137077
129991,30605,Targa,2016,WP0BB2A99GS136122
137991,11846,Targa,2016,WP0BB2A92GS136074
149995,9716,Targa,2017,WP0BB2A97HS136380
138888,18230,Targa,2018,WP0BB2A91JS134579
99900,13806,Targa,2012,WP0BB2A90CS733072
139995,13652,Targa,2016,WP0BB2A97GS136779
144990,18500,Targa,2017,WP0BB2A99HS136624
99000,18510,Targa,2012,WP0BB2A97CS733151
144800,18860,Targa,2016,WP0BB2A93GS136472
52991,85368,Targa,2008,WP0BB29918S755089
144777,16955,Targa,2017,WP0BB2A9XHS136499
114723,29450,Targa,2014,WP0BB2A90ES133252
89900,25970,Targa,2009,WP0BB29939S733113
74900,57068,Targa,2011,WP0BB2A94BS733090
154900,9099,Targa,2017,WP0BB2A93HS136537
139899,4256,Targa,2017,WP0BB2A98HS137120
107950,5226,Carrera-T,2018,WP0AA2A92JS105817
113859,4359,Carrera-T,2019,WP0AA2A97KS103997
112686,9311,Carrera-T,2019,WP0AA2A96KS104073
114900,22870,Carrera-T,2019,WP0AA2A97KS104146
105000,7422,Carrera-T,2018,WP0AA2A93JS106569
108900,14380,Carrera-T,2019,WP0AA2A9XKS104061
115000,9041,Carrera-T,2019,WP0AA2A9XKS103122
113900,9887,Carrera-T,2019,WP0AA2A92KS103535
113995,6167,Carrera-T,2019,WP0AA2A97KS103286
118710,5567,Carrera-T,2018,WP0AA2A98JS105983
116995,4829,Carrera-T,2019,WP0AA2A95KS103965
106900,12452,Carrera-T,2019,WP0AA2A99KS104150
105900,18801,Carrera-T,2019,WP0AA2A99KS103063
124398,1961,Carrera-T,2019,WP0AA2A90KS103971
115991,3914,Carrera-T,2019,WP0AA2A92KS103261
359985,2170,GT2,2018,WP0AE2A99JS185878
332900,7157,GT2,2019,WP0AE2A99KS155216
349000,2248,GT2,2019,WP0AE2A91KS155078
349000,3595,GT2,2018,WP0AE2A92JS186161
359900,2279,GT2,2018,WP0AE2A94JS186002
349900,1873,GT2,2018,WP0AE2A99JS185590
444979,1252,GT2,2019,WP0AE2A92KS155185
153900,17050,GT2,2003,WP0AB29973S696098
379898,862,GT2,2019,WP0AE2A97KS155117
389904,1988,GT2,2018,WP0AE2A95JS185411
319900,11584,GT2,2018,WP0AE2A92JS185365
359990,2129,GT2,2018,WP0AE2A90JS185378
399991,713,GT2,2018,WP0AE2A98JS185631
79989,20524,Carrera-2,1990,WP0CB2961LS471318
59991,35854,Carrera-2,1992,WP0CB2960NS460460
219888,3741,Carrera-2,1994,WP0CB2969RS465078
59998,101616,Carrera-2,1991,WP0CB296XMS461520
489900,758,R,2016,WP0AF2A97GS195170
79900,33234,SC,1983,WP0EA0910DS171601
35400,66415,SC,1982,WP0EA0912CS160470
59999,119897,SC,1982,WP0AA0913CS120705
123995,12176,50th-Anniversary,2014,WP0AB2A92ES122474
69995,10019,Unspecified,2005,WP0CB29975S675067
47490,53231,Unspecified,2002,WP0AB29922S686058
209995,695,Unspecified,2016,WP0AF2A97GS192415
56950,13950,Unspecified,2006,WP0AB29976S741514
31999,156101,Unspecified,2006,WP0AB29936S743082
140900,8140,Unspecified,2020,WP0AB2A92LS229165
143950,987,Unspecified,2021,WP0AB2A94MS221781
79999,35289,Unspecified,2011,WP0CB2A93BS754873
92950,13058,Unspecified,2018,WP0AA2A95JS105441
74470,18303,Unspecified,2014,WP0AA2A98ES106069
339990,388,Unspecified,2019,WP0CF2A99KS172281
149000,28012,Unspecified,2017,WP0CD2A93HS178222
65716,9219,Unspecified,2002,WP0AB29932S686800
94995,8479,Unspecified,2018,WP0AA2A96JS106338
88500,16947,Unspecified,2012,WP0CB2A91CS154788
127900,16603,Unspecified,2020,WP0AA2A91LS205829
139900,8946,Unspecified,2021,WP0AA2A91MS205346
95998,21747,Unspecified,2011,WP0AB2A97BS720734
109000,4163,Unspecified,2016,WP0AB2A93GS123023
169778,15733,Unspecified,2019,WP0BB2A93KS125447
119880,29779,Unspecified,2014,WP0AD2A96ES166777
99990,23510,Unspecified,2019,WP0AA2A97KS103093
299995,570,Unspecified,2021,WP0AD2A95MS257067
116991,14007,Unspecified,2019,WP0AB2A92KS114225
81988,46073,Unspecified,2015,WP0CB2A94FS154353
59900,20455,Unspecified,2011,WP0CA2A98BS740065
67450,36309,Unspecified,2002,WP0AB29992S685263
95500,5503,Unspecified,2016,WP0AA2A93GS106256
119995,18944,Unspecified,2018,WP0AB2A90JS122886
116900,16830,Unspecified,2017,WP0CB2A90HS155678
142500,29853,Unspecified,1992,WP0CB2965NS460907
205450,15449,Unspecified,2019,WP0CD2A98KS144428
67999,47738,Unspecified,2002,WP0AB29912S685192
119000,17000,Unspecified,2017,WP0AB2A97HS124581
89995,47226,Unspecified,2012,WP0CB2A98CS754899
69991,52808,Unspecified,2014,WP0AA2A90ES107006
135900,12615,Unspecified,2017,WP0AB2A97HS124838
69991,68813,Unspecified,2014,WP0CA2A95ES140107
399898,778,Unspecified,2019,WP0CF2A95KS172603
44991,49956,Unspecified,2007,WP0CA29957S765582
57995,62214,Unspecified,1992,WP0CB2967NS460732
85995,47884,Unspecified,1993,WP0BB2961PS440121
84888,19867,Unspecified,1997,WP0CA2990VS341028
109000,32023,Unspecified,2015,WP0CB2A90FS154799
152900,5897,Unspecified,2017,WP0AB2A98HS124153
179000,12301,Unspecified,2017,WP0CB2A98HS156190
131900,10500,Unspecified,2017,WP0AB2A94HS125056
51888,36640,Unspecified,2007,WP0CA29967S765798
123900,14161,Unspecified,2017,WP0AB2A90HS122719
89900,27000,Unspecified,2011,WP0CB2A96BS754592
51997,85926,Unspecified,2007,WP0CB29967S777236
278998,859,Unspecified,2019,WP0CD2A97KS144761
74800,23747,Unspecified,2002,WP0AB29902S686270
124995,19900,Unspecified,2017,WP0AB2A99HS124744
139000,24000,Unspecified,2017,WP0AB2A92HS124746
139888,64763,Unspecified,1990,WP0AB2964LS452091
83999,40993,Unspecified,2011,WP0CB2A92BS754816
19995,86163,Unspecified,2001,WP0CA29901S650458
88000,42365,Unspecified,2011,WP0AD2A9XBS766374
132500,11602,Unspecified,2017,WP0AB2A92HS125041
52500,40648,Unspecified,2006,WP0CB29956S765870
68995,111666,Unspecified,1993,WP0CB2966PS460501
219991,4411,Unspecified,2019,WP0AD2A94KS140531
79990,5574,Unspecified,2011,WP0CB2A91BS755360
81900,54335,Unspecified,2011,WP0CB2A93BS755313
45783,49904,Unspecified,2006,WP0CB29966S766767
97000,33786,Unspecified,2016,WP0CA2A99GS141313
69991,51476,Unspecified,1997,WP0CA2995VS341946
114900,31233,Unspecified,2017,WP0AB2A99HS125232
249988,5018,Unspecified,2011,WP0CB2A97BS795619
329000,652,Unspecified,2019,WP0CF2A96KS172559
119988,7476,Unspecified,2020,WP0AA2A93LS206187
158988,2033,Unspecified,2020,WP0CB2A90LS263839
329991,1085,Unspecified,2019,WP0CF2A92KS172462
48779,98170,Unspecified,2007,WP0AB29977S731180
94500,31135,Unspecified,1997,WP0AA2993VS320374
54990,71885,Unspecified,2005,WP0CB29985S675627
76900,38308,Unspecified,1996,WP0CA2992TS341500
89500,39597,Unspecified,1997,WP0AA2997VS322726
69500,58240,Unspecified,1992,WP0CB2969NS460392
64999,60288,Unspecified,1995,WP0CA2994SS340332
